연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
731,2022-09-07,2022-09-07~2022-09-30,충북산업과학고등학교(옥천상업고),환경 미화원,계약직,시급,9160,무관,무관,무관,,    ,충청북도 옥천군 옥천읍 중앙로 144 (문정리),"공사,공공",충북지사,2022-09-07,1588-1519
732,2022-09-07,2022-09-07~2022-09-15,감곡중학교,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),상용직,월급,1541000,무관,0년개월,무관,,    ,전라북도 정읍시 감곡면 감곡동서로 330-2 (방교리),"공사,공공",전북지사,2022-09-07,1588-1519
733,2022-09-07,2022-09-07~2022-09-12,전라북도순창교육지원청,자연과학 연구원,상용직,월급,1868000,무관,무관,무관,,    ,전라북도 순창군 순창읍 장류로 383 행정지원과,중소,전북지사,2022-09-07,1588-1519
734,2022-09-07,2022-09-07~2022-10-04,소상공인시장진흥공단,사무 보조원(공공기관),계약직,월급,2575000,무관,무관,무관,,    ,"대전광역시 중구 보문로 246 대림빌딩 2, 3, 5, 11, 16, 18층 소상공인시장진흥공단 (대흥동)",중소,전북지사,2022-09-07,1588-1519
735,2022-09-07,2022-09-07~2022-09-23,쿠팡풀필먼트서비스유한회사,모니터 요원,계약직,월급,1080000,무관,무관,무관,,    ,경기도 광주시 도척면 도척로 401-87 쿠팡 경기광주1센터,대기업,전북지사,2022-09-07,1588-1519
736,2022-09-07,2022-09-07~2022-10-31,디케이락주식회사,기계·금속 분야 단순 종사원,상용직,시급,9160,무관,무관,무관,,    ,경상남도 김해시 주촌면 골든루트로129번길 7 .,대기업,경남지사,2022-09-07,1588-1519
737,2022-09-07,2022-09-07~2022-09-16,한전KPS(주) 하동사업소,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9560,무관,무관,무관,,    ,경상남도 하동군 금성면 경제산업로 509 310,"공사,공공",경남지사,2022-09-07,1588-1519
738,2022-09-07,2022-09-07~2022-09-16,서울오정초등학교,환경 미화원,계약직,일급,44960,무관,0년개월,무관,,    ,서울특별시 구로구 경인로2길 10 (오류동),"공사,공공",서울남부지사,2022-09-07,1588-1519
739,2022-09-07,2022-09-07~2022-09-16,신풍종합개발주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2249460,무관,무관,무관,,    ,서울특별시 양천구 남부순환로70길 19 2층 (신월동),중소,서울남부지사,2022-09-07,1588-1519
740,2022-09-07,2022-09-07~2022-10-30,(주)일신테크원,기타 기계 조립·검사원,상용직,시급,9160,무관,0년개월,무관,,    ,부산광역시 강서구 신호산단3로 66 (신호동),중소,부산지역본부,2022-09-08,1588-1519
741,2022-09-07,2022-09-07~2022-09-30,(주)더휴,음료 조리사(바리스타 포함),계약직,월급,961800,무관,0년개월,무관,,    ,부산광역시 사상구 낙동대로 1356 (삼락동),중소,부산지역본부,2022-09-07,1588-1519
742,2022-09-07,2022-09-07~2022-09-30,(주)위드유 감전카페,음료 조리사(바리스타 포함),계약직,월급,1129000,무관,무관,무관,,    ,부산광역시 사상구 감전천로 216 1층 (감전동),중소,부산지역본부,2022-09-07,1588-1519
743,2022-09-07,2022-09-07~2022-09-15,한국보훈복지의료공단대구보훈병원,사무 보조원(공공기관),계약직,월급,1920000,무관,무관,무관,,    ,"대구광역시 달서구 월곡로 60 (도원동,대구보훈병원)","공사,공공",대구지역본부,2022-09-07,1588-1519
744,2022-09-07,2022-09-07~2022-12-06,일일디지털인쇄,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,무관,무관,,    ,대구광역시 달서구 문화회관11안길 22-5 일일디지털인쇄,중소,대구지역본부,2022-09-07,1588-1519
745,2022-09-07,2022-09-07~2022-10-28,(주)이앤원,하역·적재 종사원,상용직,시급,9160,무관,무관,무관,,    ,경기도 시흥시 협력로 280  (정왕동),중소,대구지역본부,2022-09-07,1588-1519
746,2022-09-07,2022-09-07~2022-10-31,미래로21병원,주방 보조원(일반 음식점),상용직,월급,1914440,무관,무관,무관,,    ,광주광역시 서구 화운로 1 (화정동),"협회,단체",광주지역본부,2022-09-07,1588-1519
747,2022-09-07,2022-09-07~2022-09-23,(재)광주디자인진흥원,"엑스트라,소품·무대의상 관리 등 기타 연극·영화·방송 종사원",계약직,일급,87360,무관,무관,무관,,    ,광주광역시 북구 첨단과기로176번길 27 (오룡동) 7층,"공사,공공",광주지역본부,2022-09-07,1588-1519
748,2022-09-07,2022-09-07~2022-10-04,소상공인시장진흥공단,사무 보조원(공공기관),계약직,월급,2575000,무관,무관,무관,,    ,"대전광역시 중구 보문로 246 대림빌딩 2, 3, 5, 11, 16, 18층 소상공인시장진흥공단 (대흥동)",중소,광주지역본부,2022-09-07,1588-1519
749,2022-09-07,2022-09-07~2022-12-06,(사)중증장애인복지협회 도둠,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 광산구 어등대로621번길 11 (소촌동),중소,광주지역본부,2022-09-07,1588-1519
750,2022-09-07,2022-09-07~2022-09-30,(주)두메,주방 보조원(일반 음식점),상용직,시급,9160,무관,0년개월,무관,,    ,"광주광역시 광산구 앰코로 35 501-1호(쌍암동, 폭스존5층)",중소,광주지역본부,2022-09-07,1588-1519
751,2022-09-07,2022-09-07~2022-10-07,씨제이푸드빌(주) 빕스 비산점,주방 보조원(일반 음식점),상용직,시급,9160,무관,무관,무관,,    ,경기도 안양시 동안구 관악대로 201 (비산동),대기업,경기서부지사,2022-09-07,1588-1519
752,2022-09-07,2022-09-07~2022-12-05,롯데건설㈜,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,2000000,무관,무관,무관,,    ,서울특별시 서초구 잠원로14길 29  (잠원동),중소,충남지사,2022-09-07,1588-1519
753,2022-09-07,2022-09-07~2022-12-06,동아전장(주)천안공장,"범용 응용 소프트웨어 프로그래머(ERP,정보처리,재무관리 등)",상용직,연봉,36000000,경력,3년36개월,초대졸,,    ,충청남도 천안시 동남구 수신면 발산길 152 동아전장(주),중소,충남지사,2022-09-07,1588-1519
754,2022-09-07,2022-09-07~2022-11-06,천일정공 주식회사,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9180,무관,0년개월,무관,,    ,충청남도 천안시 동남구 광덕면 차령고개로 729 (원덕리),개인,충남지사,2022-09-07,1588-1519
755,2022-09-07,2022-09-07~2022-12-06,(주)맥슨모터매뉴팩처링,생산·품질 사무원 및 관리원(기계·자동차·금속),상용직,연봉,28000000,무관,0년개월,고졸,,    ,충청남도 천안시 동남구 성남면 용원3길 26 (주)맥슨모터매뉴팩처링 ,중소,충남지사,2022-09-07,1588-1519
756,2022-09-07,2022-09-07~2022-12-06,(주)맥슨모터매뉴팩처링,금속기계부품 조립원,상용직,시급,9200,무관,0년개월,고졸,,    ,충청남도 천안시 동남구 성남면 용원3길 26 (주)맥슨모터매뉴팩처링 ,중소,충남지사,2022-09-07,1588-1519
757,2022-09-07,2022-09-07~2022-12-06,대한민국 세탁1번가,세탁원(다림질원),상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 당진시 북문로 6 (읍내동) 101호,개인,충남지사,2022-09-07,1588-1519
758,2022-09-07,2022-09-07~2022-10-01,대명에프에스,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,월급,1700000,무관,0년개월,무관,,    ,충청남도 천안시 동남구 성남면 용원1길 30-19 대명에프에스,중소,충남지사,2022-09-07,1588-1519
759,2022-09-07,2022-09-07~2022-11-07,나주이화학교,교사 보조원,계약직,시급,9160,무관,무관,무관,,    ,전라남도 나주시 산포면 세남로 1354 0,"공사,공공",전남지사,2022-09-14,1588-1519
760,2022-09-07,2022-09-07~2022-11-04,월드볼링센타,환경 미화원,시간제,시급,9160,무관,0년개월,무관,,    ,전라남도 광양시 광양읍 회암2길 10 월드볼링타운,개인,전남지사,2022-09-08,1588-1519
761,2022-09-07,2022-09-07~2022-11-06,해마루초등학교,사무 보조원(공공기관),상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 구미시 산호대로 953 (옥계동) 해마루초등학교,"공사,공공",경북지사,2022-09-14,1588-1519
762,2022-09-07,2022-09-07~2022-09-07,(주)에스씨케이컴퍼니,음료 조리사(바리스타 포함),상용직,시급,9160,신입,무관,무관,,    ,서울특별시 중구 퇴계로 100 (회현동2가) 8~10층,대기업,서울지역본부,2022-09-07,1588-1519
763,2022-09-07,2022-09-07~2022-09-30,현대카드주식회사,영업 기획·관리·지원 사무원,계약직,연봉,30000000,무관,무관,고졸,,    ,서울특별시 영등포구 의사당대로 3 (여의도동),대기업,서울남부지사,2022-09-07,1588-1519
764,2022-09-07,2022-09-07~2022-09-26,삼성생명서비스손해사정(주),안마사,계약직,월급,1800000,무관,무관,무관,,    ,서울특별시 영등포구 국회대로 559  (당산동4가),중소,서울남부지사,2022-09-07,1588-1519
765,2022-09-07,2022-09-07~2022-09-10,케이비증권 주식회사,안마사,계약직,월급,1600000,무관,무관,무관,,    ,서울특별시 영등포구 여의나루로4길 21 (여의도동),대기업,서울남부지사,2022-09-07,1588-1519
766,2022-09-07,2022-09-07~2022-09-30,서울특별시교육청,환경 미화원,계약직,시급,11240,무관,무관,무관,,    ,서울특별시 종로구 송월길 48 (신문로2가),"공사,공공",서울남부지사,2022-09-07,1588-1519
767,2022-09-07,2022-09-07~2022-09-30,(주)이랜드월드패션사업부,매장 정리원(매장 보조원),시간제,시급,9160,무관,무관,무관,,    ,서울특별시 금천구 가산디지털1로 159 . (가산동),대기업,서울남부지사,2022-09-07,1588-1519
768,2022-09-07,2022-09-07~2022-09-16,케이시시정공(주),마케팅·광고·홍보·상품기획 사무원,상용직,연봉,29800000,무관,0년개월,무관,,    ,"서울특별시 구로구 경인로55길 51 (구로동) 한성상가 A동 133,135,315,지하16호",중소,서울남부지사,2022-09-07,1588-1519
769,2022-09-07,2022-09-07~2022-09-25,밀알학교,사무 보조원(공공기관),계약직,시급,9160,무관,0년개월,무관,,    ,서울특별시 강남구 일원로 90 (일원동),"공사,공공",서울동부지사,2022-09-07,1588-1519
770,2022-09-07,2022-09-07~2022-11-30,(주)더휴,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,월급,960000,무관,무관,무관,,    ,부산광역시 사상구 낙동대로 1356 ---,중소,서울동부지사,2022-09-14,1588-1519
771,2022-09-07,2022-09-07~2022-09-20,한국정보통신기술협회,컴퓨터 하드웨어 기술자 및 연구원,계약직,연봉,2700000,무관,무관,무관,전산학·컴퓨터공학,    ,경기도 성남시 분당구 분당로 47  (서현동),"협회,단체",경기동부지사,2022-09-07,1588-1519
772,2022-09-07,2022-09-07~2022-09-15,분당서울대학교병원,병원행정 사무원(원무),상용직,연봉,27000000,무관,0년개월,무관,,    ,경기도 성남시 분당구 구미로173번길 82 분당서울대병원 (구미동),중소,경기동부지사,2022-09-07,1588-1519
773,2022-09-07,2022-09-07~2022-10-14,(주)사랑과선행,일반 영업원,상용직,연봉,28800000,경력,3년개월,초대졸,경영학,    ,경기도 성남시 중원구 도촌로8번길 30 사랑과선행빌딩 3층 (도촌동),중소,경기동부지사,2022-09-07,1588-1519
774,2022-09-07,2022-09-07~2022-10-14,(주)사랑과선행,병원 급식 조리사,상용직,월급,2300000,무관,무관,무관,경영학,    ,경기도 성남시 중원구 도촌로8번길 30 사랑과선행빌딩 3층 (도촌동),중소,경기동부지사,2022-09-07,1588-1519
775,2022-09-07,2022-09-07~2022-09-30,GS건설,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,서울특별시 종로구 종로 33 (청진동),대기업,강원지사,2022-09-07,1588-1519
776,2022-09-06,2022-09-06~2022-09-30,다빈치병원,단체 급식 보조원,계약직,시급,9160,무관,0년개월,무관,,    ,대전광역시 서구 계룡로553번길 60 다빈치병원 (탄방동),중소,대전지역본부,2022-09-06,1588-1519
777,2022-09-06,2022-09-06~2022-09-30,용인장애인부모회 장애인활동지원기관,사무 보조원(일반사업체),상용직,시급,9160,무관,0년개월,무관,,    ,경기도 용인시 기흥구 신갈로 140 (신갈동),중소,경기동부지사,2022-09-06,1588-1519
778,2022-09-06,2022-09-06~2022-12-05,(주)삼신상사,포장(패키지)디자이너,상용직,시급,9160,무관,0년개월,무관,,    ,경기도 화성시 정남면 만년로98번길 47 2층,중소,경기지역본부,2022-09-06,1588-1519
779,2022-09-06,2022-09-06~2022-09-19,주식회사 씨비엔유스타,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,"충청북도 청주시 서원구 충대로 1 N10동 803호 (개신동, 충북대학교대학본부)",중소,충북지사,2022-09-06,1588-1519
780,2022-09-06,2022-09-06~2022-09-13,남원대산초등학교,방과후 교사 및 지도사,상용직,월급,934000,무관,0년개월,무관,,    ,전라북도 남원시 대산면 운교1길 10 (운교리),"공사,공공",전북지사,2022-09-06,1588-1519
781,2022-09-06,2022-09-06~2022-09-19,에코융합섬유연구원,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,연봉,22000000,무관,무관,무관,,    ,전라북도 익산시 서동로 594 ECO융합섬유연구원,중소,전북지사,2022-09-06,1588-1519
782,2022-09-06,2022-09-06~2022-09-19,에코융합섬유연구원,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,연봉,22000000,무관,무관,무관,,    ,전라북도 익산시 서동로 594 ECO융합섬유연구원,중소,전북지사,2022-09-06,1588-1519
783,2022-09-06,2022-09-06~2022-10-05,유한회사 청샘비앤에프,육류 가공기계 조작원,상용직,월급,1914440,무관,0년개월,무관,,    ,전라북도 전주시 완산구 능안자구길 53 (삼천동3가) 두매산골영농조합법인 내,중소,전북지사,2022-09-06,1588-1519
784,2022-09-06,2022-09-06~2022-09-30,드림솔병원,"기타 건물 관리원(공원, 종교시설 등)",상용직,시급,9160,무관,무관,무관,,    ,전라북도 전주시 완산구 천잠로 507 (효자동3가) 드림솔병원,개인,전북지사,2022-09-06,1588-1519
785,2022-09-06,2022-09-06~2022-09-19,쿠팡풀필먼트서비스유한회사,텔레마케터(콜센터),계약직,월급,1000000,신입,무관,무관,,    ,경기도 광주시 도척면 도척로 401-87 쿠팡 경기광주1센터,대기업,경남지사,2022-09-06,1588-1519
786,2022-09-06,2022-09-06~2022-10-07,주식회사해긴,음료 조리사(바리스타 포함),계약직,연봉,12000000,무관,0년개월,무관,,    ,"서울특별시 구로구 경인로 662 39층 (신도림동, 디큐브시티)",중소,서울남부지사,2022-09-06,1588-1519
787,2022-09-06,2022-09-06~2022-09-16,(주)프래드컴,사무 보조원(일반사업체),계약직,시급,12000,무관,0년개월,대졸,,    ,서울특별시 구로구 디지털로 273 506-1호(구로동),중소,서울남부지사,2022-09-06,1588-1519
788,2022-09-06,2022-09-06~2022-11-30,(주)엠제이티,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,부산광역시 사상구 새벽로77번길 74  (학장동),중소,부산지역본부,2022-09-06,1588-1519
789,2022-09-06,2022-09-06~2022-09-12,(주)에스씨케이컴퍼니,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,서울특별시 중구 퇴계로 100 (회현동2가) 8~10층,대기업,대구지역본부,2022-09-13,1588-1519
790,2022-09-06,2022-09-06~2022-10-20,현대해상화재보험(주),사무 보조원(일반사업체),계약직,월급,2030000,무관,무관,무관,,    ,서울특별시 종로구 세종대로 163 현대해상빌딩,대기업,충남지사,2022-09-06,1588-1519
791,2022-09-06,2022-09-06~2022-09-14,통일부,사무 보조원(공공기관),상용직,월급,2840000,무관,0년개월,무관,,    ,서울특별시 종로구 세종대로 209 (세종로),"공사,공공",서울지역본부,2022-09-06,1588-1519
792,2022-09-06,2022-09-06~2022-10-06,에바다장애인자립생활센터,장애인 생활지도원(장애인활동보조원 포함),상용직,시급,9160,무관,무관,무관,가족·사회·복지학,    ,경기도 평택시 평택4로 39 대신빌딩 605호 (합정동),중소,경기동부지사,2022-09-06,1588-1519
793,2022-09-06,2022-09-06~2022-10-07,(주)알체라,전산자료 입력원(DB·단순자료),계약직,월급,800000,무관,0년개월,무관,,    ,경기도 성남시 분당구 판교역로 225-15 (삼평동),중소,경기동부지사,2022-09-06,1588-1519
794,2022-09-06,2022-09-06~2022-10-28,주식회사희망나누기,생산·품질 사무원 및 관리원(그 외 분야),상용직,시급,9160,무관,무관,무관,,    ,"경기도 하남시 하남대로 947 하남테크노밸리 U1센터 C동 301, 302호",중소,경기동부지사,2022-09-06,1588-1519
795,2022-09-06,2022-09-06~2022-10-21,소상공인시장진흥공단,사무 보조원(공공기관),계약직,월급,2575000,무관,무관,무관,,    ,"대전광역시 중구 보문로 246 대림빌딩 2, 3, 5, 11, 16, 18층 소상공인시장진흥공단 (대흥동)",중소,경기지역본부,2022-09-06,1588-1519
796,2022-09-05,2022-09-05~2022-10-31,(재)신용보증재단중앙회,공공행정 사무원,계약직,시급,9160,무관,무관,무관,,    ,"대전광역시 서구 한밭대로 713 (월평동) (월평동,통계센터)","공사,공공",대전지역본부,2022-09-05,1588-1519
797,2022-09-05,2022-09-05~2022-09-16,(주)헤비스테이크 헤비푸드,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,2670000,무관,0년개월,무관,,    ,서울특별시 중랑구 신내역로 111 SK V1센터 A동 B205호(신내동),중소,서울북부지사,2022-09-07,1588-1519
798,2022-09-05,2022-09-05~2022-10-31,소상공인시장진흥공단,사무 보조원(공공기관),계약직,월급,2575000,무관,무관,무관,,    ,"대전광역시 중구 보문로 246 대림빌딩 2, 3, 5, 11, 16, 18층 소상공인시장진흥공단 (대흥동)",중소,경기지역본부,2022-09-07,1588-1519
799,2022-09-05,2022-09-05~2022-09-30,애슐리 수원터미널점,주방 보조원(일반 음식점),계약직,시급,9160,무관,0년개월,무관,,    ,경기도 수원시 권선구 경수대로 270 (권선동),중소,경기지역본부,2022-09-07,1588-1519
800,2022-09-05,2022-09-05~2022-09-20,주식회사 남문,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,강원도 춘천시 남산면 남이섬길 1 주식회사 남문,중소,강원지사,2022-09-07,1588-1519
801,2022-09-05,2022-09-05~2022-09-13,소상공인시장진흥공단,사무 보조원(공공기관),계약직,월급,2575000,무관,무관,무관,,    ,"대전광역시 중구 보문로 246 대림빌딩 2, 3, 5, 11, 16, 18층 소상공인시장진흥공단 (대흥동)",중소,강원지사,2022-09-08,1588-1519
802,2022-09-05,2022-09-05~2022-09-30,주식회사 비치,의류 판매원,시간제,시급,10000,무관,0년개월,무관,,    ,"서울특별시 강남구 테헤란로82길 15 14호(대치동, 디아이타워)",중소,충북지사,2022-09-08,1588-1519
803,2022-09-05,2022-09-05~2022-10-26,대림씨앤씨(주),생산·품질 사무원 및 관리원(기계·자동차·금속),상용직,연봉,40000000,무관,무관,무관,,    ,전라북도 완주군 봉동읍 과학로 921 대림씨앤씨(주),중소,전북지사,2022-09-05,1588-1519
804,2022-09-05,2022-09-05~2022-09-23,제일병원,콜센터 상담원(콜센터·고객센터·CS센터),계약직,시급,9160,무관,무관,무관,,    ,경상남도 진주시 진주대로 885 제일병원 (강남동),중소,경남지사,2022-09-05,1588-1519
805,2022-09-05,2022-09-05~2022-09-30,(주)위딘,전기·전자 분야 단순 종사원,시간제,시급,9160,무관,0년개월,무관,,    ,경상남도 창원시 의창구 사화로 172 (팔용동),중소,경남지사,2022-09-05,1588-1519
806,2022-09-05,2022-09-05~2022-09-16,좋은문화병원,의료 보조원,계약직,시급,9160,무관,0년개월,무관,,    ,부산광역시 동구 범일로 119 (범일동),대기업,부산지역본부,2022-09-07,1588-1519
807,2022-09-05,2022-09-05~2022-09-30,(주)더휴,음료 조리사(바리스타 포함),계약직,월급,961800,무관,0년개월,무관,,    ,부산광역시 사상구 낙동대로 1356 (삼락동),중소,부산지역본부,2022-09-07,1588-1519
808,2022-09-05,2022-09-05~2022-09-08,(주)지앤지라인스,사무 보조원(일반사업체),상용직,시급,9160,무관,0년개월,무관,,    ,서울특별시 강남구 강남대로 320 7층2호  (역삼동),중소,부산지역본부,2022-09-08,1588-1519
809,2022-09-05,2022-09-05~2022-10-31,(주)호남샤니,식품 분야 단순 종사원,상용직,시급,9225,무관,무관,무관,,    ,광주광역시 광산구 하남산단5번로 67 (주)호남샤니 (장덕동),중소,광주지역본부,2022-09-05,1588-1519
810,2022-09-05,2022-09-05~2022-10-31,(주)더하이,물류 사무원(물류 관리사),상용직,시급,9160,무관,무관,무관,,    ,광주광역시 광산구 평동산단7번로 72-28 (연산동),개인,광주지역본부,2022-09-05,1588-1519
811,2022-09-05,2022-09-05~2022-10-31,예원카츠,일반 음식점 서빙원,상용직,시급,9160,무관,0년개월,무관,,    ,전라남도 구례군 구례읍 봉동길 24 (봉동리 232-5),개인,광주지역본부,2022-09-05,1588-1519
812,2022-09-05,2022-09-05~2022-09-08,(주)유니온전기,전기 부품·제품 조립·검사원,계약직,시급,9160,무관,0년개월,무관,,    ,전라남도 장성군 동화면 수연로 68-19 .,중소,광주지역본부,2022-09-08,1588-1519
813,2022-09-05,2022-09-05~2022-09-23,한남대학교,음료 조리사(바리스타 포함),계약직,시급,9160,무관,0년개월,무관,,    ,대전광역시 대덕구 한남로 70 (오정동),대기업,대전지역본부,2022-09-05,1588-1519
814,2022-09-05,2022-09-05~2022-10-31,알에프에이치아이씨(주),전기·전자 분야 단순 종사원,계약직,월급,2000000,무관,0년개월,무관,,    ,경기도 안양시 동안구 부림로170번길 41-14 (관양동),중소,경기서부지사,2022-09-05,1588-1519
815,2022-09-05,2022-09-05~2022-12-04,디비손해보험주식회사,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,서울특별시 강남구 테헤란로 432  (대치동),대기업,충남지사,2022-09-05,1588-1519
816,2022-09-05,2022-09-05~2022-12-01,에스케이모바일에너지(주),사무 보조원(일반사업체),계약직,월급,1063700,무관,0년개월,무관,,    ,충청남도 서산시 성연면 성연로 207 .,대기업,충남지사,2022-09-05,1588-1519
817,2022-09-05,2022-09-05~2022-12-01,주식회사 세창이엔티,환경 미화원,상용직,월급,3500000,신입,무관,무관,,    ,충청남도 천안시 동남구 신흥1길 32  (신방동),중소,충남지사,2022-09-05,1588-1519
818,2022-09-05,2022-09-05~2022-10-31,(주)엔젤위드,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,1914440,무관,무관,무관,,    ,경기도 안산시 단원구 시화벤처로 575 주식회사 엔젤위드 (성곡동),중소,전남지사,2022-09-05,1588-1519
819,2022-09-05,2022-09-05~2022-10-31,GS25 울산공업탑점,매장 정리원(매장 보조원),상용직,시급,9160,무관,0년개월,무관,,    ,울산광역시 남구 수암로 22 (신정동),중소,울산지사,2022-09-05,1588-1519
820,2022-09-05,2022-09-05~2022-09-30,우수정기(주),직업 운동선수,계약직,시급,9160,무관,무관,무관,,    ,울산광역시 울주군 상북면 산전후리로 40-5 우수정기,중소,울산지사,2022-09-05,1588-1519
821,2022-09-05,2022-09-05~2022-09-30,(주)한진,사무 보조원(일반사업체),상용직,연봉,29000000,무관,무관,초대졸,,    ,"서울특별시 중구 남대문로 63 , 한진빌딩 신관 21층",대기업,서울지역본부,2022-09-05,1588-1519
822,2022-09-05,2022-09-05~2022-09-10,현대엔지니어링(주),사무 보조원(일반사업체),계약직,월급,1100000,무관,무관,무관,,    ,서울특별시 종로구 율곡로 75  (계동),중소,서울지역본부,2022-09-05,1588-1519
823,2022-09-05,2022-09-05~2022-09-24,현대캐피탈(주),사무 보조원(일반사업체),계약직,연봉,30000000,신입,무관,고졸,,    ,서울특별시 영등포구 의사당대로 3 현대캐피탈 (여의도동),대기업,서울남부지사,2022-09-05,1588-1519
824,2022-09-05,2022-09-05~2022-10-31,한국보훈복지의료공단서울보훈,사무 보조원(공공기관),계약직,월급,960000,무관,무관,무관,,    ,서울특별시 강동구 진황도로 61 53 (천호동),중소,서울동부지사,2022-09-05,1588-1519
825,2022-09-05,2022-09-05~2022-09-14,콘센트릭스서비스코리아 유한회사,고객 상담원(A/S·고장·제품사용),상용직,월급,2514440,무관,무관,고졸,전산학·컴퓨터공학,    ,서울특별시 강남구 테헤란로 509 5층 (삼성동),중소,서울동부지사,2022-09-08,1588-1519
826,2022-09-05,2022-09-05~2022-09-13,코바코파트너스(주),"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,연봉,25000000,무관,무관,무관,,    ,서울특별시 송파구 올림픽로35길 137 5층 5호(한국광고문화회관) (신천동),중소,서울동부지사,2022-09-05,1588-1519
827,2022-09-05,2022-09-05~2022-09-13,코바코파트너스(주),"기타 건물 관리원(공원, 종교시설 등)",상용직,연봉,31000000,무관,무관,무관,,    ,서울특별시 송파구 올림픽로35길 137 5층 5호(한국광고문화회관) (신천동),중소,서울동부지사,2022-09-05,1588-1519
828,2022-09-05,2022-09-05~2022-09-07,쿠팡풀필먼트서비스유한회사,모니터 요원,계약직,월급,1080000,무관,무관,무관,,    ,경기도 광주시 도척면 도척로 401-87 쿠팡 경기광주1센터,대기업,경기동부지사,2022-09-05,1588-1519
829,2022-09-05,2022-09-05~2022-09-08,성신여자대학교,사무 보조원(일반사업체),시간제,시급,9160,무관,무관,무관,,    ,서울특별시 성북구 동선동3가 성신여자대학교 249-1,대기업,서울북부지사,2022-09-08,1588-1519
830,2022-09-05,2022-09-05~2022-10-31,(주)에이스트레이드,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 논산시 부적면 예학로 206 (주)에이스트레이드,중소,대전지역본부,2022-09-05,1588-1519
831,2022-09-03,2022-09-03~2022-10-15,화홍병원,병원행정 사무원(원무),상용직,월급,2350000,무관,0년개월,무관,,    ,경기도 수원시 권선구 호매실로90번길 98 의료법인 명인의료재단 화홍병원,중소,경기지역본부,2022-09-05,1588-1519
832,2022-09-02,2022-09-02~2022-09-30,인천환경공단,공공행정 사무원,계약직,시급,9160,무관,0년개월,무관,,    ,인천광역시 연수구 능허대로 484 (동춘동),"공사,공공",대전지역본부,2022-09-02,1588-1519
833,2022-09-02,2022-09-02~2022-10-19,주식회사 삼화,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,월급,1950000,무관,무관,무관,,    ,경기도 의왕시 오전공업길 14 주식회사 삼화,중소,경기서부지사,2022-09-02,1588-1519
834,2022-09-02,2022-09-05~2022-10-31,(주)아이엠아이시스템,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,경기도 평택시 포승읍 평택항로156번길 108 .,중소,경기지역본부,2022-09-07,1588-1519
835,2022-09-02,2022-09-02~2022-09-07,김제여자고등학교,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",상용직,월급,1225850,무관,0년개월,무관,,    ,전라북도 김제시 중앙7길 21 (신풍동),"공사,공공",전북지사,2022-09-02,1588-1519
836,2022-09-02,2022-09-02~2022-09-30,의료법인지석의료재단,시설 요양보호사(노인요양사),상용직,월급,2200000,무관,0년개월,무관,,    ,전라북도 김제시 금산면 구성5길 84-11 0,중소,전북지사,2022-09-02,1588-1519
837,2022-09-02,2022-09-02~2022-09-30,한세실업,물류 사무원(물류 관리사),계약직,연봉,24000000,무관,무관,초대졸,,    ,서울특별시 영등포구 은행로 25 3층 (여의도동),중소,서울남부지사,2022-09-02,1588-1519
