연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
112,2023-02-27,2023-02-27~2023-03-10,(주)제일안전,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1560000,무관,무관,무관,,    ,인천광역시 미추홀구 주승로 201 101호 (관교동),중소,인천지사,2023-02-27,1588-1519
113,2023-02-27,2023-02-27~2023-03-10,(주)제일안전,환경 미화원,계약직,월급,780000,무관,무관,무관,,    ,인천광역시 미추홀구 주승로 201 101호 (관교동),중소,인천지사,2023-02-27,1588-1519
114,2023-02-27,2023-02-28~2023-03-06,쿠팡 주식회사,프로그래밍·웹·웹디자인·DB 강사,계약직,월급,2060000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 570 타워730(신천동),대기업,광주지역본부,2023-03-02,1588-1519
115,2023-02-27,2023-02-27~2023-05-26,주식회사명성산업개발,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,광주광역시 북구 양일로 166  (양산동),중소,광주지역본부,2023-02-27,1588-1519
116,2023-02-27,2023-02-27~2023-05-26,(주)씨엘코리아,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,0년개월,무관,,    ,광주광역시 북구 첨단벤처소로15번길 39 (월출동),중소,광주지역본부,2023-02-27,1588-1519
117,2023-02-27,2023-02-27~2023-02-28,대성고등학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9620,무관,무관,무관,,    ,대전광역시 중구 목동로 23 (목동)대성고등학교,"공사,공공",대전지역본부,2023-02-27,1588-1519
118,2023-02-27,2023-02-27~2023-03-13,부산광역시의료원,직업 운동선수,계약직,월급,1100000,무관,무관,무관,,    ,부산광역시 연제구 월드컵대로 359 (거제동),"공사,공공",부산지역본부,2023-03-06,1588-1519
119,2023-02-27,2023-02-27~2023-03-01,부경고등학교,환경 미화원,계약직,시급,9620,무관,0년개월,무관,,    ,부산광역시 서구 망양로33번길 12 (서대신동3가),"공사,공공",부산지역본부,2023-02-27,1588-1519
120,2023-02-27,2023-02-27~2023-04-30,앙쥬 주식회사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9620,무관,무관,무관,기타디자인,    ,부산광역시 기장군 정관읍 산단3로 92-82 (정관읍 달산리 1074-7),중소,부산지역본부,2023-02-27,1588-1519
121,2023-02-27,2023-02-27~2023-03-31,(주)푸드엔,사무 보조원(일반사업체),상용직,시급,9620,무관,무관,무관,,    ,부산광역시 해운대구 선수촌로208번길 67 (반여동),중소,부산지역본부,2023-02-28,1588-1519
122,2023-02-27,2023-02-27~2023-03-06,신용보증기금,사무 보조원(공공기관),계약직,일급,39000,무관,0년개월,무관,,    ,대구광역시 동구 첨단로 7 (신서동),중소,대구지역본부,2023-03-02,1588-1519
123,2023-02-27,2023-02-27~2023-02-28,대구사월초등학교,환경 미화원,계약직,시급,9620,무관,0년개월,무관,,    ,대구광역시 수성구 달구벌대로656길 46 (신매동),"공사,공공",대구지역본부,2023-02-27,1588-1519
124,2023-02-27,2023-02-27~2023-02-28,대청초등학교,환경 미화원,계약직,시급,9620,무관,무관,무관,,    ,대구광역시 수성구 교학로12길 42 873 (만촌동),중소,대구지역본부,2023-02-27,1588-1519
125,2023-02-27,2023-02-27~2023-03-03,대구가톨릭대학교산학협력단,직업 운동선수,계약직,시급,9620,무관,0년개월,무관,,    ,경상북도 경산시 하양읍 하양로 13-13 산학협력단,"공사,공공",대구지역본부,2023-03-02,1588-1519
126,2023-02-27,2023-02-27~2023-05-25,(주)다성하이텍,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9620,무관,무관,무관,,    ,대구광역시 북구 관음중앙로 166 (읍내동) 675,개인,대구지역본부,2023-02-27,1588-1519
127,2023-02-27,2023-02-27~2023-03-15,한국문화예술위원회,공공행정 사무원,계약직,월급,2200000,무관,무관,무관,,    ,전라남도 나주시 빛가람로 640 한국문화예술위원회 (빛가람동),"공사,공공",서울지역본부,2023-02-27,1588-1519
128,2023-02-27,2023-02-27~2023-03-10,(주)조선호텔앤리조트,"호텔·콘도·숙박시설 청소원(룸메이드,하우스키퍼)",시간제,시급,9620,무관,무관,무관,,    ,"서울특별시 중구 소공로 106 (소공동,웨스턴 조선 호텔)",대기업,서울남부지사,2023-03-03,1588-1519
129,2023-02-27,2023-02-27~2023-03-24,서울행림초등학교,환경 미화원,계약직,시급,12030,무관,0년개월,무관,,    ,서울특별시 동작구 사당5동 523번지,"공사,공공",서울남부지사,2023-03-06,1588-1519
130,2023-02-27,2023-02-27~2023-03-17,대영중학교,환경 미화원,계약직,시급,12000,무관,0년개월,무관,,    ,서울특별시 영등포구 도림로80가길 14 (신길동),"공사,공공",서울남부지사,2023-03-03,1588-1519
131,2023-02-27,2023-02-27~2023-03-24,(유)아웃백스테이크하우스코리아,일반 음식점 서빙원,상용직,시급,10410,무관,무관,무관,,    ,경기도 하남시 미사대로 750 지하1층 아웃백스테이크하우스 하남스타필드점 (신장동),중소,서울남부지사,2023-02-27,1588-1519
132,2023-02-27,2023-02-27~2023-03-31,천왕중학교,환경 미화원,계약직,시급,12030,무관,0년개월,무관,,    ,서울특별시 구로구 천왕로 63 (천왕동),"공사,공공",서울남부지사,2023-03-02,1588-1519
133,2023-02-27,2023-02-27~2023-03-03,주)이에마로,환경 미화원,시간제,시급,9620,무관,0년개월,무관,,    ,서울특별시 영등포구 영등포로5길 19 903호 (양평동2가),중소,서울남부지사,2023-02-27,1588-1519
134,2023-02-27,2023-02-27~2023-03-10,약손공동체협동조합,사무 보조원(일반사업체),상용직,시급,9620,무관,무관,무관,,    ,"경기도 부천시 중동로254번길 78 303호(중동, 필타운)",중소,서울남부지사,2023-03-06,1588-1519
135,2023-02-27,2023-02-27~2023-03-10,(주)현대그린푸드 오스템임플란트점,사업체 구내식당 급식 조리사,계약직,시급,9620,무관,0년개월,무관,,    ,서울특별시 강서구 마곡중앙12로 3 (마곡동),중소,서울남부지사,2023-03-06,1588-1519
136,2023-02-27,2023-02-27~2023-03-27,서울은로유치원,환경·청소 관리자,계약직,시급,12030,무관,0년개월,무관,,    ,서울특별시 동작구 서달로 115 (흑석동),"공사,공공",서울남부지사,2023-02-27,1588-1519
137,2023-02-27,2023-02-27~2023-03-10,YK정보,사무 보조원(일반사업체),시간제,시급,9620,무관,0년개월,무관,,    ,서울특별시 구로구 디지털로32가길 9 (구로동) 3층 308호,개인,서울남부지사,2023-03-02,1588-1519
138,2023-02-27,2023-02-27~2023-03-03,란 인터내셔날,재봉사(의류·직물) ,계약직,시급,9620,무관,0년개월,무관,,    ,서울특별시 금천구 범안로 1130 (가산동) 제지하1층 제비109호,개인,서울남부지사,2023-03-02,1588-1519
139,2023-02-27,2023-02-27~2023-03-10,서울서진학교,사무 보조원(공공기관),시간제,시급,9620,무관,0년개월,무관,,    ,서울특별시 강서구 양천로55길 22 (가양동),"공사,공공",서울남부지사,2023-03-03,1588-1519
140,2023-02-27,2023-02-27~2023-05-26,김근호해물한정식in목포,주방 보조원(일반 음식점),상용직,시급,9620,무관,0년개월,무관,,    ,전라남도 목포시 정의로 4-3 (옥암동),개인,전남지사,2023-03-06,1588-1519
141,2023-02-27,2023-02-27~2023-04-20,엘아이지넥스원(주),사무 보조원(일반사업체),상용직,시급,9620,무관,무관,무관,,    ,경기도 성남시 분당구 판교로 333 (삼평동),중소,경북지사,2023-03-06,1588-1519
142,2023-02-27,2023-02-27~2023-03-31,동천초등학교,환경 미화원,계약직,시급,9620,무관,0년개월,무관,,    ,경상북도 경주시 알천북로249번길 20 (동천동),"공사,공공",경북지사,2023-02-27,1588-1519
143,2023-02-27,2023-02-27~2023-05-26,주식회사 명가실업,자동차 부분품 조립·검사원,상용직,시급,9620,무관,무관,무관,,    ,경상북도 김천시 어모면 산업단지1로 75 주식회사 명가실업,중소,경북지사,2023-03-06,1588-1519
144,2023-02-27,2023-02-27~2023-05-26,커스텀튜브매뉴팩처링유한회사,환경 미화원,상용직,월급,2020000,무관,무관,무관,,    ,경기도 양주시 광적면 현석로733번길 38-4 커스텀튜브 매뉴팩처링 유한회사,중소,경기북부지사,2023-02-27,1588-1519
145,2023-02-27,2023-02-27~2023-04-30,주식회사성배,섬유·의복 분야 단순 종사원,상용직,시급,9620,무관,0년개월,무관,,    ,경기도 포천시 신북면 상아골길 9 주식회사성배,개인,경기북부지사,2023-03-06,1588-1519
146,2023-02-27,2023-02-27~2023-03-10,대한적십자사 울산혈액원,사무 보조원(공공기관),계약직,월급,2395520,무관,무관,무관,,    ,울산광역시 중구 함월10길 25 (성안동),"공사,공공",울산지사,2023-02-27,1588-1519
147,2023-02-27,2023-02-27~2023-03-24,(주)희창유업,환경 미화원,시간제,시급,9620,무관,무관,무관,,    ,경상남도 양산시 신기로 114 (주)희창유업 (북정동),중소,울산지사,2023-02-28,1588-1519
148,2023-02-27,2023-02-27~2023-04-21,주식회사 대원크리닝,세탁원(다림질원),상용직,시급,9620,무관,무관,무관,,    ,경상남도 양산시 소주공단5길 5 주식회사 대원크리닝 (주남동),중소,울산지사,2023-02-27,1588-1519
149,2023-02-27,2023-02-27~2023-02-28,에스케이케미칼,"지휘자, 작곡가 및 연주가",계약직,시급,9620,무관,0년개월,무관,,    ,경기도 성남시 분당구 판교로 310 SK케미칼 본사  (삼평동),대기업,울산지사,2023-02-27,1588-1519
150,2023-02-27,2023-02-27~2023-03-10,서울강명초등학교,환경 미화원,계약직,시급,12030,무관,0년개월,무관,,    ,서울특별시 강동구 상일로 74-1 (상일동),"공사,공공",서울동부지사,2023-03-06,1588-1519
151,2023-02-27,2023-02-27~2023-03-31,주식회사피앤피아이앤씨,환경 미화원,상용직,시급,9620,무관,0년개월,무관,,    ,서울특별시 송파구 마천로 196 (오금동),중소,서울동부지사,2023-03-02,1588-1519
152,2023-02-27,2023-02-27~2023-03-10,위례솔중학교,환경 미화원,계약직,시급,12030,무관,0년개월,무관,,    ,서울특별시 송파구 위례북로 10 (거여동) 위례솔중학교,"공사,공공",서울동부지사,2023-03-06,1588-1519
153,2023-02-27,2023-02-27~2023-03-10,서울고현초등학교,환경·청소 관리자,계약직,시급,12030,무관,0년개월,무관,,    ,서울특별시 강동구 상일로11길 110 (상일동),"공사,공공",서울동부지사,2023-03-06,1588-1519
154,2023-02-27,2023-02-27~2023-03-13,(주)비씨월드제약,음료 조리사(바리스타 포함),계약직,월급,1145000,무관,0년개월,고졸,,    ,경기도 여주시 가남읍 여주남로 872-23 (삼군리),중소,경기동부지사,2023-02-27,1588-1519
155,2023-02-27,2023-02-27~2023-03-31,(주)경희매니지먼트컴퍼니,음료 조리사(바리스타 포함),계약직,시급,9620,무관,무관,무관,,    ,서울특별시 동대문구 회기로 111  (회기동),중소,경기동부지사,2023-02-27,1588-1519
156,2023-02-27,2023-02-27~2023-03-31,(주)유명산업,섬유·의복 분야 단순 종사원,상용직,월급,2010580,무관,0년개월,무관,,    ,경기도 광주시 오포읍 회안대로71번길 16-10 (주)유명산업,중소,경기동부지사,2023-02-27,1588-1519
157,2023-02-27,2023-02-27~2023-03-15,신현고등학교,환경 미화원,계약직,월급,1200000,무관,무관,무관,,    ,"서울특별시 중랑구 봉화산로 174 (상봉동,신현고등학교)","공사,공공",서울북부지사,2023-03-06,1588-1519
158,2023-02-27,2023-02-27~2023-03-31,(주)이마트에브리데이,매장 정리원(매장 보조원),상용직,시급,9620,무관,무관,무관,,    ,서울특별시 성동구 성수일로 56 (성수동2가) 10층,대기업,서울북부지사,2023-03-06,1588-1519
159,2023-02-27,2023-02-27~2023-03-31,(주)국제안전시스템,아파트·빌라 경비원,상용직,월급,2267790,무관,무관,무관,,    ,서울특별시 성북구 화랑로18가길 21 3층 (상월곡동),중소,서울북부지사,2023-03-02,1588-1519
160,2023-02-25,2023-02-25~2023-03-31,신광산업,공작기계 조립·검사원,상용직,시급,9620,무관,0년개월,무관,,    ,경상남도 김해시 주촌면 골든루트로 103-11 신광산업,중소,경남지사,2023-02-25,1588-1519
161,2023-02-24,2023-02-24~2023-04-30,삼명기계공업(주),자동차 부분품 조립·검사원,상용직,시급,9620,무관,무관,무관,,    ,경상남도 창원시 성산구 웅남로 324 (웅남동),중소,경남지사,2023-02-24,1588-1519
162,2023-02-24,2023-02-24~2023-03-17,동원고등학교,환경 미화원,계약직,시급,9620,무관,무관,무관,,    ,경상남도 통영시 광도면 용호로 12-29 동원고등학교,중소,경남지사,2023-02-24,1588-1519
163,2023-02-24,2023-02-24~2023-02-28,한국세라믹기술원,사무 보조원(공공기관),계약직,연봉,25000000,무관,무관,무관,,    ,경상남도 진주시 소호로 101 (충무공동),중소,경남지사,2023-02-27,1588-1519
164,2023-02-24,2023-02-24~2023-04-10,바이오존산업,세탁원(다림질원),상용직,시급,9620,무관,0년개월,무관,,    ,경상남도 창원시 의창구 동읍 자여로 50-21 1층,개인,경남지사,2023-02-24,1588-1519
165,2023-02-24,2023-02-24~2023-03-11,에프앤유신용정보주식회사,사무 보조원(일반사업체),계약직,시급,9620,무관,무관,무관,,    ,"서울특별시 중구 소월로2길 30 19층 (남대문로5가, 남산트라팰리스)",중소,대전지역본부,2023-02-24,1588-1519
166,2023-02-24,2023-02-24~2023-03-22,신용보증기금 충청영업본부,사무 보조원(공공기관),계약직,월급,1014000,무관,0년개월,무관,,    ,대전광역시 서구 둔산서로 45 (둔산동) 3층,"공사,공공",대전지역본부,2023-02-24,1588-1519
167,2023-02-24,2023-02-24~2023-04-30,주식회사 아이원,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,무관,0년개월,무관,,    ,대전광역시 대덕구 평촌4길 22 (평촌동),중소,대전지역본부,2023-02-24,1588-1519
168,2023-02-24,2023-02-24~2023-03-10,법동이편한바론어린이집,유치원·어린이집 급식 조리사,시간제,시급,10000,무관,0년개월,무관,,    ,"대전광역시 대덕구 중리북로 46 (법동, e편한세상 대전법동)",개인,대전지역본부,2023-02-24,1588-1519
169,2023-02-24,2023-02-24~2023-03-30,금성에이스산업(주),주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9620,신입,무관,무관,,    ,경기도 화성시 향남읍 갈천웃말길 13-7 금성에이스산업(주),중소,경기지역본부,2023-02-27,1588-1519
170,2023-02-24,2023-02-24~2023-03-17,가톨릭대학교 성빈센트병원,병원행정 사무원(원무),계약직,월급,1020000,무관,무관,무관,,    ,"경기도 수원시 팔달구 중부대로 93 (지동), 성빈센트병원 93-6",대기업,경기지역본부,2023-02-27,1588-1519
