연번,구인신청일자,모집기간,사업장명,모집직종,고용형태,임금형태,임금,입사형태,요구경력,요구학력,전공계열,요구자격증,사업장 주소,기업형태,담당기관,등록일,연락처
479,2022-10-17,2022-10-17~2022-10-28,원스토어,사무 보조원(일반사업체),계약직,월급,1000000,무관,무관,무관,,    ,경기도 성남시 분당구 판교역로 188 12층 경영지원실(삼평동) (),중소,경기동부지사,2022-10-17,1588-1519
480,2022-10-17,2022-10-17~2022-10-28,원스토어,데스크 안내원,상용직,월급,2000000,무관,0년개월,무관,,    ,경기도 성남시 분당구 판교역로 188 12층 경영지원실(삼평동) (),중소,경기동부지사,2022-10-17,1588-1519
481,2022-10-17,2022-10-17~2022-10-17,오토오모니터 주식회사,모니터 요원,상용직,월급,2000000,무관,무관,무관,,    ,서울특별시 성동구 연무장5가길 7 E동 902호 (성수동2가),중소,서울북부지사,2022-10-17,1588-1519
482,2022-10-17,2022-10-17~2022-10-31,(주)씨앤알,음료 조리사(바리스타 포함),계약직,월급,1000000,무관,무관,무관,,    ,서울특별시 구로구 디지털로31길 38-21 이엔씨벤처드림타워 3차 903호,대기업,서울북부지사,2022-10-20,1588-1519
483,2022-10-17,2022-10-17~2022-10-17,(사)우리들행복나눔 인쇄사업단,"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",상용직,시급,9160,무관,무관,무관,,    ,경기도 안양시 만안구 시민대로35번길 42 2층 (안양동),중소,경기서부지사,2022-10-17,1588-1519
484,2022-10-17,2022-10-17~2022-10-31,(주)하이프라자,환경 미화원,계약직,월급,1008000,무관,무관,무관,,    ,서울특별시 금천구 디지털로10길 56 LG전자가산A 7층 (가산동),중소,경북지사,2022-10-17,1588-1519
485,2022-10-17,2022-10-17~2022-12-31,본푸드서비스(주),주방 보조원(일반 음식점),상용직,시급,9160,무관,무관,무관,,    ,서울특별시 영등포구 선유로 165 (양평동3가) 7층,중소,경북지사,2022-10-21,1588-1519
486,2022-10-17,2022-10-17~2022-12-31,21세기산업,세탁원(다림질원),상용직,시급,9160,신입,무관,무관,,    ,경상북도 안동시 서후면 광평2길 39 21세기산업,중소,경북지사,2022-10-21,1588-1519
487,2022-10-17,2022-10-17~2022-11-16,효성티앤에스(주),환경 미화원,상용직,시급,9160,무관,0년개월,무관,,    ,경상북도 구미시 옥계2공단로 179-15 (구포동),대기업,경북지사,2022-10-21,1588-1519
488,2022-10-17,2022-10-17~2022-10-31,주식회사 인탑스위드,전기·전자 분야 단순 종사원,상용직,시급,9500,무관,무관,무관,,    ,경상북도 구미시 옥계2공단로 148 (구포동) 사무실,중소,경북지사,2022-10-20,1588-1519
489,2022-10-17,2022-10-17~2022-12-31,주식회사일신비츠온,하역·적재 종사원,상용직,시급,9160,무관,무관,무관,,    ,경기도 남양주시 진접읍 팔야산단로12번길 55 (주)일신비츠온,중소,경기북부지사,2022-10-24,1588-1519
490,2022-10-17,2022-10-17~2022-10-30,SK케미칼(주)울산공장,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,0년개월,무관,,    ,울산광역시 남구 처용로616번길 133 (황성동),대기업,울산지사,2022-10-24,1588-1519
491,2022-10-17,2022-10-17~2022-11-11,주식회사 늘조은,시설 요양보호사(노인요양사),상용직,시급,9160,무관,무관,무관,,    ,울산광역시 울주군 온양읍 망양3길 11-24 .,개인,울산지사,2022-10-17,1588-1519
492,2022-10-17,2022-10-17~2022-10-31,(주)레드스톤시스템,콜센터 상담원(콜센터·고객센터·CS센터),상용직,연봉,25000000,무관,무관,무관,,    ,"서울특별시 용산구 독서당로 46 B106 (한남동, 한남아이파크)",중소,서울지역본부,2022-10-21,1588-1519
493,2022-10-17,2022-10-17~2022-10-26,농협생명보험(주),총무 및 일반 사무원,계약직,월급,2214000,무관,무관,무관,,    ,서울특별시 서대문구 통일로 87 (미근동),대기업,서울지역본부,2022-10-17,1588-1519
494,2022-10-17,2022-10-17~2022-11-30,현대캐피탈(주),사무 보조원(일반사업체),계약직,연봉,30000000,신입,무관,고졸,,    ,서울특별시 영등포구 의사당대로 3 현대캐피탈 (여의도동),대기업,서울남부지사,2022-10-17,1588-1519
495,2022-10-17,2022-10-17~2022-11-30,현대캐피탈(주),"카드사·신협·새마을금고·할부사, 우체국(금융부문) 등 기타 사무원",계약직,연봉,30000000,신입,무관,고졸,,    ,서울특별시 영등포구 의사당대로 3 현대캐피탈 (여의도동),대기업,서울남부지사,2022-10-17,1588-1519
496,2022-10-17,2022-10-17~2022-11-30,현대캐피탈(주),영업 기획·관리·지원 사무원,계약직,연봉,30000000,신입,무관,고졸,,    ,서울특별시 영등포구 의사당대로 3 현대캐피탈 (여의도동),대기업,서울남부지사,2022-10-17,1588-1519
497,2022-10-17,2022-10-17~2022-11-16,중증장애인독립생활연대,사무 보조원(일반사업체),상용직,시급,9160,무관,무관,무관,,    ,서울특별시 용산구 한강대로40가길 7 풍양빌딩1층 (한강로2가),중소,서울남부지사,2022-10-18,1588-1519
498,2022-10-17,2022-10-17~2022-11-04,(주)은광,물류 사무원(물류 관리사),상용직,월급,960000,무관,무관,무관,,    ,서울특별시 송파구 송파대로 375 (석촌동),중소,서울남부지사,2022-10-17,1588-1519
499,2022-10-17,2022-10-17~2022-10-24,(주)오스테오닉,연삭기 및 연마(광택)기 조작원,상용직,월급,1914440,무관,무관,무관,,    ,서울특별시 구로구 디지털로29길 38 에이스테크노타워3차 12층 1206호 (구로동),중소,서울남부지사,2022-10-17,1588-1519
500,2022-10-17,2022-10-17~2022-11-10,(유)아웃백스테이크하우스코리아 펜타포트점,주방 보조원(일반 음식점),상용직,시급,9900,무관,무관,무관,,    ,"충청남도 천안시 서북구 공원로 195 (불당동, 펜타포트) 3층",중소,서울남부지사,2022-10-17,1588-1519
501,2022-10-17,2022-10-17~2022-11-16,한국보훈복지의료공단부산보훈병원,사무 보조원(공공기관),계약직,월급,1920000,무관,무관,무관,,    ,"부산광역시 사상구 백양대로 420 (주례동,보훈병원)","공사,공공",부산지역본부,2022-10-17,1588-1519
502,2022-10-17,2022-10-17~2022-11-11,한국해양과학기술원,자연과학 연구원,계약직,월급,2500000,무관,무관,석사,금융·회계·세무학,    ,부산광역시 영도구 해양로 385 (동삼동),"공사,공공",부산지역본부,2022-10-17,1588-1519
503,2022-10-17,2022-10-17~2022-10-31,주식회사대연,환경 미화원,상용직,연봉,12240000,무관,무관,무관,,    ,인천광역시 부평구 경인로 1119 (일신동),중소,부산지역본부,2022-10-17,1588-1519
504,2022-10-17,2022-10-17~2022-11-30,의료법인 나라의료재단 드림나라병원,"건물 경비원(청사,학교,병원,상가,빌딩,공장 등)",계약직,월급,1410640,무관,무관,무관,,    ,부산광역시 연제구 중앙대로 1175 (거제동) 드림나라병원,중소,부산지역본부,2022-10-17,1588-1519
505,2022-10-17,2022-10-17~2022-11-18,현대글로벌서비스,토목구조 설계 기술자,계약직,시급,9160,무관,0년개월,초대졸,,    ,부산광역시 해운대구 센텀중앙로 79 센텀사이언스파크 경영지원팀  (우동),대기업,부산지역본부,2022-10-17,1588-1519
506,2022-10-17,2022-10-17~2023-01-16,메가박스중앙(주),환경 미화원,계약직,시급,9160,무관,0년개월,무관,,    ,부산광역시 사상구 사상로 201 (괘법동)서부시외버스터미날 내,대기업,부산지역본부,2022-10-17,1588-1519
507,2022-10-17,2022-10-17~2022-10-31,동천초등학교,환경 미화원,상용직,월급,1074000,무관,무관,무관,,    ,대구광역시 수성구 상록로16길 20 대구동천초등학교 (범어동),중소,대구지역본부,2022-10-21,1588-1519
508,2022-10-17,2022-10-17~2022-11-11,한국부동산원,사무 보조원(공공기관),계약직,시급,9160,무관,0년개월,무관,,    ,대구광역시 동구 이노밸리로 291 (신서동),"공사,공공",대구지역본부,2022-10-21,1588-1519
509,2022-10-17,2022-10-17~2022-11-11,(주)동아석재,사무 보조원(일반사업체),시간제,시급,9160,무관,0년개월,무관,,    ,경상남도 창녕군 창녕읍 여초길 144 (주)동아석재,개인,대구지역본부,2022-10-24,1588-1519
510,2022-10-17,2022-10-17~2022-12-09,(의)성세의료재단 뉴성민병원,기타 보건·의료 서비스 종사원,계약직,시급,9160,무관,0년개월,무관,,    ,인천광역시 서구 칠천왕로33번길 17 (석남동),개인,인천지사,2022-10-17,1588-1519
511,2022-10-17,2022-10-17~2022-12-30,(주)천우굿프랜즈,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,무관,무관,,    ,인천광역시 남동구 호구포로 50 엘아이지식산업센터 225호,중소,인천지사,2022-10-17,1588-1519
512,2022-10-17,2022-10-17~2022-12-30,(주)천우굿프랜즈,경리 사무원(제조),상용직,시급,9160,무관,무관,무관,,    ,인천광역시 남동구 호구포로 50 엘아이지식산업센터 225호,중소,인천지사,2022-10-17,1588-1519
513,2022-10-17,2022-10-17~2022-12-30,사)한국선원장애인복지협회 화성지부,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,경기도 화성시 장안면 석포로108번길 1 B동,중소,인천지사,2022-10-17,1588-1519
514,2022-10-17,2022-10-17~2022-12-30,(주)에스피씨글로벌,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,인천광역시 남동구 남동대로410번길 35  (남촌동),중소,인천지사,2022-10-17,1588-1519
515,2022-10-17,2022-10-17~2022-12-30,(주)멋진여성,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,신입,무관,무관,,    ,"서울특별시 강서구 양천로 551-17 A309호 (가양동, 한화비즈메트로1차)",중소,인천지사,2022-10-17,1588-1519
516,2022-10-17,2022-10-17~2022-11-12,"(주)노터스(KNOTUSCo.,Ltd)","건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,시급,9160,무관,무관,무관,,    ,"인천광역시 연수구 아카데미로79번길 38 (송도동, 주식회사 노터스 송도연구소)",중소,인천지사,2022-10-17,1588-1519
517,2022-10-17,2022-10-17~2022-12-30,앰코테크놀로지코리아(주),"기타 서비스 단순종사원(사우나,찜질방 정리원 등)",계약직,월급,1460000,무관,무관,무관,,    ,광주광역시 북구 앰코로 100 앰코테크놀로지코리아 (주) (대촌동),외국계,광주지역본부,2022-10-17,1588-1519
518,2022-10-17,2022-10-17~2022-11-30,씨티재활의학과요양병원,데스크 안내원,계약직,시급,9160,무관,무관,무관,,    ,광주광역시 남구 입하길 12-1 (송하동),개인,광주지역본부,2022-10-17,1588-1519
519,2022-10-17,2022-10-17~2022-12-06,(사)중증장애인복지협회 도둠,가구 제조원,상용직,시급,9160,무관,0년개월,무관,,    ,광주광역시 광산구 어등대로621번길 11 (소촌동),중소,광주지역본부,2022-10-17,1588-1519
520,2022-10-17,2022-10-17~2022-11-30,대전대문초등학교,사서,계약직,시급,9160,무관,0년개월,무관,,    ,대전광역시 중구 송리로 11 (문화동),"공사,공공",대전지역본부,2022-10-17,1588-1519
521,2022-10-17,2022-10-17~2022-11-30,진잠초등학교,학교행정 사무원(교무),계약직,시급,9160,무관,무관,무관,,    ,대전광역시 유성구 원내동 232,"공사,공공",대전지역본부,2022-10-17,1588-1519
522,2022-10-17,2022-10-17~2022-10-31,코스비전,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",시간제,시급,9160,무관,0년개월,무관,,    ,대전광역시 대덕구 대화로 80 (대화동),중소,대전지역본부,2022-10-17,1588-1519
523,2022-10-17,2022-10-17~2022-11-30,강경효사랑요양병원,시설 요양보호사(노인요양사),상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 논산시 강경읍 여강로 1294 .,중소,대전지역본부,2022-10-17,1588-1519
524,2022-10-17,2022-10-17~2022-10-31,주식회사 동양테크엘리베이터,사무 보조원(일반사업체),상용직,월급,1800000,무관,0년개월,무관,,    ,"대전광역시 서구 둔산북로 121 (둔산동, 아너스빌) 지하1층 126호",중소,대전지역본부,2022-10-17,1588-1519
525,2022-10-17,2022-10-17~2022-10-28,동해아이스타 주니어 스포츠클럽,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,무관,무관,,    ,강원도 동해시 동굴로 129 동송프라자 4층 (천곡동),개인,강원지사,2022-10-17,1588-1519
526,2022-10-17,2022-10-17~2022-12-31,(주)휴먼포스,주입·포장·상표부착기 등 기타 기계 조작원,상용직,일급,9160,무관,무관,무관,,    ,충청북도 음성군 대소면 대물로 36 (주)휴먼포스,중소,충북지사,2022-10-17,1588-1519
527,2022-10-17,2022-10-17~2022-10-23,(주)메디톡스,IT 기술지원 전문가,상용직,연봉,35000000,무관,무관,대졸,,    ,충청북도 청주시 청원구 오창읍 각리1길 78 (주)메디톡스,대기업,충북지사,2022-10-17,1588-1519
528,2022-10-17,2022-10-17~2022-12-31,프란치스코의집,생산·품질 사무원 및 관리원(기계·자동차·금속),상용직,월급,2200000,무관,무관,무관,,    ,충청북도 청주시 서원구 남지로21번길 66  (미평동),중소,충북지사,2022-10-20,1588-1519
529,2022-10-17,2022-10-17~2022-12-16,(주)도우인시스,전자 부품·제품 생산기계 조작원,상용직,시급,9160,신입,무관,고졸,,    ,충청북도 청주시 흥덕구 옥산면 옥산산단로 42 (주)도우인시스,중소,충북지사,2022-10-17,1588-1519
530,2022-10-17,2022-10-17~2022-10-31,전북대학교병원,"요금 정산원(주차요금,통행료)",계약직,시급,9260,무관,무관,무관,,    ,전라북도 전주시 덕진구 건지로 20  (금암동),"공사,공공",전북지사,2022-10-17,1588-1519
531,2022-10-17,2022-10-17~2022-10-31,위드(기린보호),주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,960000,무관,무관,무관,,    ,전라북도 전주시 덕진구 원화전1길 57-55 (화전동),"협회,단체",전북지사,2022-10-17,1588-1519
532,2022-10-17,2022-10-17~2022-11-11,(주)무학위드,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,경상남도 창원시 마산회원구 봉암공단2길 6 (봉암동),중소,경남지사,2022-10-18,1588-1519
533,2022-10-17,2022-10-17~2022-10-28,경남직업재활센터,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,월급,2000000,무관,0년개월,무관,,    ,경상남도 진주시 이반성면 하곡로 186-17 .,중소,경남지사,2022-10-24,1588-1519
534,2022-10-17,2022-10-17~2022-10-31,(주)유일,기타 화학제품 생산기계 조작원,상용직,시급,9200,무관,0년개월,무관,,    ,경상남도 창녕군 대합면 대합공단길 46 (주)유일,중소,경남지사,2022-10-19,1588-1519
535,2022-10-17,2022-10-17~2022-10-31,부경산업,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,0년개월,무관,,    ,"경상남도 거제시 장평로6길 23 상가동 101호  (장평동, 대한아파트)",중소,경남지사,2022-10-19,1588-1519
536,2022-10-17,2022-10-17~2022-11-11,(주)SUN&L 창녕공장,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",계약직,시급,9160,무관,0년개월,무관,,    ,경상남도 창녕군 도천면 영산도천로 396 (주)SUN&L 창녕공장,중소,경남지사,2022-10-17,1588-1519
537,2022-10-17,2022-10-17~2022-11-18,주식회사 리폼하우스,재봉사(의류·직물) ,시간제,시급,9160,무관,0년개월,무관,,    ,경상남도 창원시 마산회원구 무학로 566 (회원동),중소,경남지사,2022-10-17,1588-1519
538,2022-10-17,2022-10-17~2022-10-31,좋은제주,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,제주특별자치도 제주시 백포서길 6 (이호일동),개인,제주지사,2022-10-17,1588-1519
539,2022-10-17,2022-10-17~2022-11-30,그루터기,떡 제조원(한과 포함),상용직,시급,9160,무관,0년개월,무관,,    ,제주특별자치도 제주시 원당북로 65 (삼양일동),"공사,공공",제주지사,2022-10-20,1588-1519
540,2022-10-17,2022-10-17~2022-11-30,도가촌,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,0년개월,무관,,    ,제주특별자치도 서귀포시 동홍동로 39 (동홍동),개인,제주지사,2022-10-20,1588-1519
541,2022-10-14,2022-10-14~2022-11-11,용현농협콩행복나눔,기타 식품가공 종사원,시간제,시급,9160,무관,0년개월,고졸,,    ,경상남도 사천시 용현면 구월길 481 (송지리) ,중소,경남지사,2022-10-14,1588-1519
542,2022-10-14,2022-10-14~2022-11-30,솔로몬,주입·포장·상표부착기 등 기타 기계 조작원,상용직,시급,9160,경력,3년개월,무관,,    ,경기도 김포시 통진읍 율마로211번길 30 (가현리),중소,경기북부지사,2022-10-21,1588-1519
543,2022-10-14,2022-10-14~2022-10-31,제주한라대학교,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,9160,무관,무관,무관,,    ,"제주특별자치도 제주시 한라대학로 38 (노형동), 제주한라대학 1534","공사,공공",제주지사,2022-10-14,1588-1519
544,2022-10-14,2022-10-14~2022-12-31,민들레장애인자립생활센터,사무 보조원(일반사업체),시간제,시급,9160,무관,0년개월,무관,가족·사회·복지학,    ,인천광역시 계양구 계산새로 71 A동 201호 (계산동),중소,인천지사,2022-10-14,1588-1519
545,2022-10-14,2022-10-14~2022-11-30,주식회사 케이비손해보험,사무 보조원(일반사업체),계약직,월급,1920000,무관,0년개월,무관,,    ,서울특별시 강남구 학동로 401 (청담동) 2층,대기업,광주지역본부,2022-10-14,1588-1519
546,2022-10-14,2022-10-14~2022-12-30,씨제이푸드빌(주) 빕스 광천점,주방 보조원(일반 음식점),상용직,시급,9160,무관,무관,무관,,    ,광주광역시 서구 무진대로 903 (광천동),대기업,광주지역본부,2022-10-14,1588-1519
547,2022-10-14,2022-10-14~2022-10-31,(주)동남사,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,무관,무관,,    ,충청남도 금산군 금성면 금성공단로 64 -동남사,중소,대전지역본부,2022-10-14,1588-1519
548,2022-10-14,2022-10-14~2022-10-24,한국수목원정원관리원,사무 보조원(공공기관),계약직,월급,1914440,무관,무관,무관,,    ,"세종특별자치시 정부2청사로 10 3충 301, 302호(나성동)",중소,대전지역본부,2022-10-18,1588-1519
549,2022-10-14,2022-10-14~2022-10-31,의료법인갈렌의료재단,시설 요양보호사(노인요양사),상용직,월급,2070000,무관,무관,고졸,,    ,경기도 평택시 송탄로 33 의료법인 갈렌의료재단 박병원 (장당동),중소,경기지역본부,2022-10-17,1588-1519
550,2022-10-14,2022-10-14~2022-10-18,대신증권(주),"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",계약직,월급,1000000,무관,무관,무관,,    ,서울특별시 중구 삼일대로 343 48 (저동1가),중소,충북지사,2022-10-14,1588-1519
551,2022-10-14,2022-10-14~2022-10-24,(주)엔젤위드,고객 상담원(A/S·고장·제품사용),상용직,연봉,23000000,무관,0년개월,무관,,    ,경기도 안산시 단원구 시화벤처로 575 주식회사 엔젤위드 (성곡동),중소,전북지사,2022-10-14,1588-1519
552,2022-10-14,2022-10-14~2022-10-31,(주)세아씨엠,마케팅·광고·홍보·상품기획 사무원,계약직,시급,9160,무관,0년개월,무관,,    ,전라북도 군산시 자유로 241 (소룡동) (주)세아씨엠,중소,전북지사,2022-10-14,1588-1519
553,2022-10-14,2022-10-14~2022-11-30,주식회사 사랑모아,의료 보조원,상용직,시급,9160,무관,0년개월,무관,,    ,전라북도 전주시 완산구 용머리로 73 2층 102호 (효자동1가),중소,전북지사,2022-10-21,1588-1519
554,2022-10-14,2022-10-14~2022-11-01,(주)현대캐터링시스템,사업체 구내식당 급식 조리사,계약직,월급,961800,무관,0년개월,무관,,    ,전라북도 군산시 서해로 625 (비응도동) 현대중공업군산조선소,대기업,전북지사,2022-10-14,1588-1519
555,2022-10-14,2022-10-14~2022-11-11,블루마트 주식회사,매장 정리원(매장 보조원),상용직,시급,9160,신입,무관,무관,,    ,경상남도 통영시 미우지해안로 85  (미수동),중소,경남지사,2022-10-14,1588-1519
556,2022-10-14,2022-10-14~2022-10-17,롯데건설㈜,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,시급,10000,무관,무관,무관,,    ,서울특별시 서초구 잠원로14길 29 ,중소,울산지사,2022-10-14,1588-1519
557,2022-10-14,2022-10-14~2022-10-21,재단법인 세종문화회관,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",상용직,월급,2250000,무관,무관,무관,,    ,서울특별시 종로구 세종대로 175 세종문화회관 (세종로),"공사,공공",서울지역본부,2022-10-14,1588-1519
558,2022-10-14,2022-10-14~2022-11-10,(주)한진,사무 보조원(일반사업체),상용직,연봉,32000000,무관,무관,초대졸,,    ,"서울특별시 중구 남대문로 63 , 한진빌딩 신관 21층",대기업,서울지역본부,2022-10-14,1588-1519
559,2022-10-14,2022-10-14~2022-10-25,한국산업은행,사무 보조원(일반사업체),계약직,월급,2040000,무관,무관,무관,,    ,서울특별시 영등포구 은행로 14 (여의도동),"공사,공공",서울남부지사,2022-10-14,1588-1519
560,2022-10-14,2022-10-14~2022-10-21,한화자산운용(주),사무 보조원(일반사업체),계약직,월급,1300000,신입,무관,고졸,,    ,"서울특별시 영등포구 63로 50 (여의도동), 한화금융센터_63 50층",대기업,서울남부지사,2022-10-14,1588-1519
561,2022-10-14,2022-10-14~2022-10-28,고려대학교의과대학부속구로병원,의료 보조원,계약직,시급,9540,무관,무관,고졸,,    ,서울특별시 구로구 구로동로 148 (구로동),대기업,서울남부지사,2022-10-14,1588-1519
562,2022-10-14,2022-10-14~2022-10-16,행복두드리미 주식회사,음료 조리사(바리스타 포함),상용직,시급,9160,무관,무관,무관,,    ,서울특별시 영등포구 선유동2로 57 이레빌딩 14층 ,중소,서울남부지사,2022-10-14,1588-1519
563,2022-10-14,2022-10-14~2022-10-23,오픈핸즈주식회사,건물 보수원 및 영선원(아파트 기계·전기 시설관리 제외),계약직,연봉,29000000,무관,무관,무관,,    ,서울특별시 송파구 올림픽로35길 123 향군타워 16층 (신천동),중소,서울동부지사,2022-10-14,1588-1519
564,2022-10-14,2022-10-14~2022-12-14,그린위드(주),음료 조리사(바리스타 포함),계약직,월급,950000,무관,0년개월,무관,,    ,"서울특별시 송파구 올림픽로 269 (신천동, 롯데캐슬골드)",대기업,서울동부지사,2022-10-14,1588-1519
565,2022-10-14,2022-10-14~2022-10-30,(주)유라코퍼레이션,시스템 소프트웨어 개발자(프로그래머),계약직,연봉,4000000,무관,무관,대졸,,    ,경기도 성남시 분당구 판교로 308 유라R&D센터 (삼평동),중소,경기동부지사,2022-10-14,1588-1519
566,2022-10-14,2022-10-14~2022-11-18,선우실업(주),사무 보조원(일반사업체),계약직,월급,2250000,경력,1년개월,초대졸,,    ,경기도 하남시 고골로262번길 51 (항동) (항동),중소,경기동부지사,2022-10-14,1588-1519
567,2022-10-14,2022-10-14~2022-10-31,(주)아이엔소프트,시스템 소프트웨어 개발자(프로그래머),상용직,연봉,27000000,신입,0년개월,대졸,,    ,"서울특별시 영등포구 경인로 775 (문래동3가,에이스하이테크시티)",중소,경기동부지사,2022-10-14,1588-1519
568,2022-10-14,2022-10-14~2022-10-21,삼성웰스토리(주),주방 보조원(일반 음식점),계약직,시급,9160,무관,무관,무관,,    ,경기도 성남시 분당구 구미로 8 (구미동),대기업,경기동부지사,2022-10-14,1588-1519
569,2022-10-14,2022-10-14~2022-10-31,쿠팡풀필먼트서비스유한회사,물류 사무원(물류 관리사),상용직,월급,2568720,무관,무관,무관,,    ,경기도 광주시 도척면 도척로 401-87 쿠팡 경기광주1센터,대기업,경기동부지사,2022-10-14,1588-1519
570,2022-10-14,2022-10-14~2022-10-25,고려대학교의료원,의료 보조원,계약직,시급,9540,무관,무관,무관,,    ,서울특별시 성북구 고려대로 73 (안암동5가),대기업,서울북부지사,2022-10-14,1588-1519
571,2022-10-14,2022-10-14~2022-10-21,한국부동산원,사무 보조원(공공기관),계약직,월급,1452400,무관,무관,무관,,    ,대구광역시 동구 이노밸리로 291 1층,중소,경기서부지사,2022-10-14,1588-1519
572,2022-10-14,2022-10-14~2022-10-14,의료법인대아의료재단한도병원,주방 보조원(일반 음식점),상용직,월급,2385260,무관,무관,무관,,    ,경기도 안산시 단원구 선부광장로 103  (선부동),중소,경기서부지사,2022-10-14,1588-1519
573,2022-10-14,2022-10-14~2022-10-14,국토교통과학기술진흥원,사무 보조원(공공기관),계약직,월급,1960000,무관,무관,무관,,    ,경기도 안양시 동안구 시민대로 286 백빌딩 2~6F (관양동),"공사,공공",경기서부지사,2022-10-14,1588-1519
574,2022-10-14,2022-10-14~2022-10-31,케이시시정공(주)군포지점,기타 전자 부품·제품 조립·검사원,계약직,월급,1914440,무관,0년개월,무관,,    ,경기도 군포시 농심로60번길 12 제1호 (당정동),중소,경기서부지사,2022-10-17,1588-1519
575,2022-10-14,2022-10-14~2022-10-14,(주)에이치엔시스템,전기·전자 분야 단순 종사원,상용직,시급,9160,무관,0년개월,무관,,    ,경기도 시흥시 경기과기대로 219 (정왕동) 5층 504호,중소,경기서부지사,2022-10-17,1588-1519
576,2022-10-14,2022-10-14~2022-12-31,주식회사 코스팜,주입·포장·상표부착기 등 기타 기계 조작원,상용직,월급,1937250,무관,무관,무관,,    ,충청남도 천안시 서북구 성거읍 새터길 156 주식회사 코스팜,중소,충남지사,2022-10-14,1588-1519
577,2022-10-14,2022-10-14~2022-12-30,(주)에스에스글로벌,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 아산시 둔포면 윤보선로336번길 71-16 (주)에스에스글로벌,개인,충남지사,2022-10-14,1588-1519
578,2022-10-14,2022-10-14~2022-12-30,주식회사 현진기업,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,충청남도 아산시 둔포면 윤보선로475번길 9 .,개인,충남지사,2022-10-14,1588-1519
579,2022-10-14,2022-10-14~2022-12-31,유한회사 떡이야(남악점),떡 제조원(한과 포함),시간제,시급,9160,무관,0년개월,무관,,    ,전라남도 무안군 삼향읍 남악3로82번가길 37 (남악 도휘에드가 5차 오피스텔) 102호,중소,전남지사,2022-10-21,1588-1519
580,2022-10-14,2022-10-14~2022-10-31,에스케이플라즈마,환경 미화원,계약직,시급,9160,무관,0년개월,무관,,    ,경상북도 안동시 풍산읍 산업단지길 157 에스케이플라즈마,중소,경북지사,2022-10-14,1588-1519
581,2022-10-14,2022-10-14~2022-11-11,유일산기,"인쇄, 목재, 가구 및 기타 제조 분야 단순 종사원",상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 통영시 도산면 법송3길 65 (법송리),개인,경남지사,2022-10-14,1588-1519
582,2022-10-13,2022-10-13~2022-11-30,하나티엠에스주식회사,환경 미화원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 통영시 원문로 148 청화빌딩 301호  (무전동),중소,경남지사,2022-10-17,1588-1519
583,2022-10-13,2022-10-13~2022-11-30,두경산업,사업체 구내식당 급식 조리사,상용직,월급,2300000,무관,0년개월,무관,,    ,경상남도 거제시 거제중앙로31길 6-1 보배빌딩3층301호 (고현동),중소,경남지사,2022-10-17,1588-1519
584,2022-10-13,2022-10-13~2022-11-30,(주)나우테크,기타 항공·철도운송종사원(항공기유도원·화물열차차장·신호수),상용직,시급,9800,신입,무관,무관,,    ,경상남도 거제시 장평3로 80 삼성중공업(주)거제조선소,중소,경남지사,2022-10-17,1588-1519
585,2022-10-13,2022-10-13~2022-10-28,(주)신흥물산,식품 분야 단순 종사원,상용직,시급,9160,무관,0년개월,무관,,    ,경상남도 김해시 상동면 상동로 759 .,중소,경남지사,2022-10-13,1588-1519
